@id,accessScheme,contentType,parentPid,publishScheme,title,hasData_@id,hasData_checksum_checksumValue,hasData_fileLabel,hasData_format,hasData_size,isDescribedBy_created,isDescribedBy_createdBy,isDescribedBy_lastModifiedBy,isDescribedBy_modified
frl:6480053,public,file,frl:6475609,public,['Age-dependent expression changes of circadian system-related genes reveal a potentially conserved link to aging'],frl:6480053/data,947bd4b910a0c1680d37cff575368b1b,aging-v13i24-203788.pdf,application/pdf,1831892,2024-05-22T10:13:00.419+0200,317,317,2024-05-22T10:13:55.158+0200
frl:6480054,public,file,frl:6475610,public,['Disease-causing mutated ATLASTIN 3 is excluded from distal axons and reduces axonal autophagy'],frl:6480054/data,672524832e726734b3eca0d6e920552f,1-s2.0-S0969996121001492-main.pdf,application/pdf,10230284,2024-05-22T10:16:31.025+0200,317,317,2024-05-22T10:17:21.224+0200
frl:6480055,public,file,frl:6475611,public,"['Granulocyte colony-stimulating factor acts on lymphoid-biased, short-term hematopoietic stem cells']",frl:6480055/data,b6fd147c8c016ac8fe7c641c65a83451,10277-Article Text-75369-1-10-20210524.pdf,application/pdf,317098,2024-05-22T10:22:11.136+0200,317,317,2024-05-22T10:23:04.405+0200
frl:6480057,public,file,frl:6480056,public,"['Exogenous citric acid, salicylic acid, and putrescine treatments preserve the postharvest quality and physicochemical properties of broccoli (Brassica oleracea L. var. italica) during cold storage']",frl:6480057/data,3d16d8601d6ee101af56e7174525f78d,Food Science   Nutrition - 2023 - Kibar - Exogenous citric acid  salicylic acid  and putrescine treatments preserve the.pdf,application/pdf,4294792,2024-05-22T10:33:26.730+0200,286,286,2024-05-22T10:34:31.670+0200
frl:6480059,public,file,frl:6480058,public,['Soy protein isolate film activated by black seed oil nanoemulsion as a novel packaging for shelf-life extension of bulk bread'],frl:6480059/data,a2b37cbc737bbe6e5f9bd8181bae79c8,Food Science   Nutrition - 2023 - Hosseiniyeh - Soy protein isolate film activated by black seed oil nanoemulsion as a.pdf,application/pdf,2470504,2024-05-22T10:53:23.641+0200,286,286,2024-05-22T10:54:32.529+0200
frl:6480061,public,file,frl:6480060,public,['Effects of whole nutritional formula foods on nutritional improvement and intestinal flora in malnourished rats'],frl:6480061/data,c8df01d966ec06c6b8a2632321e05894,Food Science   Nutrition - 2023 - Qu - Effects of whole nutritional formula foods on nutritional improvement and intestinal.pdf,application/pdf,1954157,2024-05-22T11:46:02.680+0200,286,286,2024-05-22T11:47:10.076+0200
frl:6480063,public,file,frl:6480062,public,"['Effect of wax separation on macro- and micro-elements, phenolic compounds, pesticide residues, and toxic elements in propolis']",frl:6480063/data,8a6efc8c04c3ef5124d77b88f1e7d559,Food Science   Nutrition - 2023 - Evran - Effect of wax separation on macro‐ and micro‐elements  phenolic compounds .pdf,application/pdf,601985,2024-05-22T12:17:14.626+0200,286,286,2024-05-22T12:18:12.163+0200
frl:6480065,public,file,frl:6480064,public,['Unveiling the pharmacological potential of Coelogyne suaveolens: An investigation of its diverse pharmacological activities by in vivo and computational studies'],frl:6480065/data,9f528781396bcb4f5c2ae927eb0d067d,Food Science   Nutrition - 2023 - Eva - Unveiling the pharmacological potential of Coelogyne suaveolens  An investigation.pdf,application/pdf,1506991,2024-05-22T12:48:13.956+0200,286,286,2024-05-22T12:49:28.632+0200
frl:6480067,public,file,frl:6475591,public,['RNAseq Analysis of Brain Aging in Wild Specimens of Short-Lived Turquoise Killifish: Commonalities and Differences With Aging Under Laboratory Conditions'],frl:6480067/data,3f82ccf8f4b077dcf11fbde7ff6e36b7,msac219.pdf,application/pdf,1668476,2024-05-22T14:21:39.455+0200,317,317,2024-05-22T14:23:05.890+0200
frl:6480068,public,file,frl:6475592,public,['Small Extracellular Vesicles from Peripheral Blood of Aged Mice Pass the Blood-Brain Barrier and Induce Glial Cell Activation'],frl:6480068/data,058f0179ab326f316abe0308093c6c92,cells-11-00625.pdf,application/pdf,12883101,2024-05-22T14:27:25.751+0200,317,317,2024-05-22T14:34:28.684+0200
frl:6480069,public,file,frl:6475593,public,['Enhanced C/EBPβ function promotes hyperplastic versus hypertrophic fat tissue growth and prevents steatosis in response to high-fat diet feeding'],frl:6480069/data,6d5a5675b514c9cc0da687b6c636a7be,elife-62625-v3.pdf,application/pdf,4396086,2024-05-22T14:37:31.390+0200,317,317,2024-05-22T14:38:26.269+0200
frl:6480072,public,file,frl:6480071,public,['Zwei Jahre Coronapandemie'],frl:6480072/data,654d0caacbda1dddd147ff8401561f2c,gesundheitsreport-2022-data.pdf,application/pdf,2803816,2024-05-23T10:33:46.295+0200,339,339,2024-05-24T15:16:34.990+0200
frl:6480074,public,file,frl:6480073,public,"['Erarbeitung der fachlichen Grundlagen zur Erfassung und Bewertung von Tierhygiene, Tiergerechtheit und Tiergesundheit für eine tierwohlorientierte Bestandsführung von Milchrindern']",frl:6480074/data,7188e1c6072cf46ffd26ceeb3a7de514,LfULG_Schriftenreihe_16_2023.pdf,application/pdf,11145649,2024-05-23T11:13:40.916+0200,18,18,2024-05-23T11:15:06.384+0200
frl:6480077,public,file,frl:6480075,public,['Anlage 14'],frl:6480077/data,63f43e61ee1644c9e6606a505610c0b4,Anlage_14_Steckbriefe_Fische_und_Metalle_LfULG_Schriftenreihe_17_2023.pdf,application/pdf,23429408,2024-05-23T11:32:31.056+0200,18,18,2024-05-23T11:41:12.975+0200
frl:6480078,public,file,frl:6480075,public,['Anlage 15'],frl:6480078/data,c50f98507b6e83a53d248ac3efacd1eb,Anlage_15_Gefährdungspotenzial-Karten_LfULG_Schriftenreihe_17_2023.pdf,application/pdf,2016570,2024-05-23T11:36:03.036+0200,18,18,2024-05-23T11:41:41.014+0200
frl:6480239,public,file,frl:6475684,public,['Analyzing Satellite Cell Function During Skeletal Muscle Regeneration by Cardiotoxin Injury and Injection of Self-delivering siRNA In Vivo'],frl:6480239/data,e8e762870550cde7dd3b6db76b3e6ef8,btaa773.pdf,application/pdf,795768,2024-05-23T13:11:35.230+0200,317,317,2024-05-23T13:12:23.326+0200
frl:6482652,public,file,frl:6482651,public,['Effect of ficin-hydrolyzed wheat gluten on bread quality and in vitro antioxidant activity before and after simulated gastrointestinal digestion'],frl:6482652/data,b51b8a3cdd68a9930abf966ba3f06390,Food Science   Nutrition - 2023 - Seyedain‐Ardabili - Effect of ficin‐hydrolyzed wheat gluten on bread quality and in vitro.pdf,application/pdf,861381,2024-05-24T10:47:17.471+0200,286,286,2024-05-24T10:48:20.394+0200
frl:6482654,public,file,frl:6482653,public,"['Evaluation of rheological, textural, and sensory characteristics of optimized vegan rice puddings prepared by various plant-based milks']",frl:6482654/data,f5d9bc68e444f7e22703fe1f1522507d,Food Science   Nutrition - 2023 - Karimidastjerd - Evaluation of rheological  textural  and sensory characteristics of.pdf,application/pdf,1451374,2024-05-24T11:18:09.656+0200,286,286,2024-05-24T11:37:35.293+0200
frl:6482656,public,file,frl:6482655,public,['Potential use of cold plasma treatment for disinfection and quality preservation of grape inoculated with Botrytis cinerea'],frl:6482656/data,d738d7dc2955f7cc837d6bc6242ac62b,Food Science   Nutrition - 2023 - Khalaj - Potential use of cold plasma treatment for disinfection and quality preservation.pdf,application/pdf,3092905,2024-05-24T11:49:08.927+0200,286,286,2024-05-24T11:50:13.578+0200
frl:6482658,public,file,frl:6482657,public,"['Association of prognostic nutritional index with mortalities in American adult cancer survivors: A cohort study based on NHANES, 1999–2018']",frl:6482658/data,85cc36ae82207bb69354751befb1a56d,Food Science   Nutrition - 2023 - Zhao - Association of prognostic nutritional index with mortalities in American adult.pdf,application/pdf,1945668,2024-05-24T12:36:34.459+0200,286,286,2024-05-24T12:37:32.292+0200
frl:6482660,public,file,frl:6482659,public,['Ginseng in white and red processed forms: Ginsenosides and cardiac side effects'],frl:6482660/data,cc215d2b6f7745136b93197dce1053d5,Food Science   Nutrition - 2023 - Zhou - Ginseng in white and red processed forms  Ginsenosides and cardiac side effects (1).pdf,application/pdf,7435275,2024-05-24T13:09:38.509+0200,286,286,2024-05-24T13:10:42.656+0200
frl:6482662,public,file,frl:6482661,public,['Gesundheitsreport - Methodische Hinweise und Ergänzungen'],frl:6482662/data,146e1eaaeb58f0e494d15b3656ba9dda,methodische-hinweise-2022-data.pdf,application/pdf,4543639,2024-05-24T14:42:31.009+0200,339,339,2024-05-27T08:59:10.920+0200
frl:6482663,public,file,frl:6475600,public,['Locus-specific expression analysis of transposable elements'],frl:6482663/data,b9952e803595d2b307b6edc3c9760f2c,bbab417.pdf,application/pdf,1251447,2024-05-27T07:27:45.870+0200,317,317,2024-05-27T07:28:30.895+0200
frl:6482668,public,file,frl:6475614,public,['<i>Tnfaip2/exoc3</i>\r\n            ‐driven lipid metabolism is essential for stem cell differentiation and organ homeostasis'],frl:6482668/data,d246c294e6ecb99e4abd7b6d1899e8b3,deb-et-al-2020-tnfaip2-exoc3-driven-lipid-metabolism-is-essential-for-stem-cell-differentiation-and-organ-homeostasis.pdf,application/pdf,5075672,2024-05-27T07:44:37.788+0200,317,317,2024-05-27T07:46:26.882+0200
frl:6482669,public,file,frl:6475599,public,['The hairpin region of WNT7A is sufficient for binding to the Frizzled7 receptor and to elicit signaling in myogenic cells'],frl:6482669/data,2d4666e40120c4a93fc6137ec6c410f2,PIIS2001037022004949.pdf,application/pdf,3559155,2024-05-27T07:50:37.167+0200,317,317,2024-05-27T07:51:31.689+0200
frl:6482671,public,file,frl:6475616,public,['Molecular Mechanisms of Senescence and Implications for the Treatment of Myeloid Malignancies'],frl:6482671/data,19b91afe85cfcd2bfce9e0a10168c345,cancers-13-00612-v2.pdf,application/pdf,1250673,2024-05-27T08:27:32.413+0200,317,317,2024-05-27T08:28:23.015+0200
frl:6482674,public,file,frl:6475619,public,['The Hematopoietic Bone Marrow Niche Ecosystem'],frl:6482674/data,cb5847b33a4df37707daa1b03204cd2f,fcell-09-705410-1.pdf,application/pdf,1347218,2024-05-27T08:40:04.569+0200,317,317,2024-05-27T08:40:49.470+0200
frl:6482677,public,file,frl:6475687,public,['A disease causing ATLASTIN 3 mutation affects multiple endoplasmic reticulum-related pathways'],frl:6482677/data,e7f6a6f938e23e070f9bfd8aafb93d85,s00018-019-03010-x.pdf,application/pdf,2457402,2024-05-27T09:14:35.793+0200,317,317,2024-05-27T09:16:18.697+0200
frl:6482679,public,file,frl:6475688,public,['BRCA1 mislocalization leads to aberrant DNA damage response in heterozygous ABRAXAS1 mutation carrier cells'],frl:6482679/data,7ff8119720dfc60c4f54257888232716,ddz252.pdf,application/pdf,1550990,2024-05-27T09:18:50.616+0200,317,317,2024-05-27T09:19:36.628+0200
frl:6482680,public,file,frl:6475689,public,['Cohesin-mediated NF-κB signaling limits hematopoietic stem cell self-renewal in aging and inflammation'],frl:6482680/data,4265b8e8eccb0cc3f6e1014d2f42c3fe,jem_20181505.pdf,application/pdf,4148654,2024-05-27T09:21:55.502+0200,317,317,2024-05-27T09:22:44.230+0200
frl:6482681,public,file,frl:6475698,public,['Downregulation of mTOR Signaling Increases Stem Cell Population Telomere Length during Starvation of Immortal Planarians'],frl:6482681/data,9e1c33dc1180db30f4dfbbfabd288e7a,PIIS2213671119302310.pdf,application/pdf,4945901,2024-05-27T09:29:03.129+0200,317,317,2024-05-27T09:29:50.473+0200
frl:6482684,public,file,frl:6475678,public,['Identification of Ppar\r\n            <i>γ</i>\r\n            -modulated miRNA hubs that target the fibrotic tumor microenvironment'],frl:6482684/data,6f2a45e7e28216ed4a3a5f8608fd456d,winkler-et-al-2019-identification-of-pparγ-modulated-mirna-hubs-that-target-the-fibrotic-tumor-microenvironment.pdf,application/pdf,1828034,2024-05-27T09:42:15.762+0200,317,317,2024-05-27T09:43:00.414+0200
frl:6482685,public,file,frl:6475679,public,['Butler enables rapid cloud-based analysis of thousands of human genomes'],frl:6482685/data,afa5893331d67368043bb3c5834a4fb8,s41587-019-0360-3.pdf,application/pdf,1190004,2024-05-27T09:46:17.890+0200,317,317,2024-05-27T09:47:11.748+0200
frl:6482686,public,file,frl:6475680,public,['Comprehensive molecular characterization of mitochondrial genomes in human cancers'],frl:6482686/data,ca01c1dc32ae9563082f8e5cece4d801,s41588-019-0557-x.pdf,application/pdf,3547597,2024-05-27T09:51:49.816+0200,317,317,2024-05-27T09:52:39.442+0200
frl:6482689,public,file,frl:6475682,public,['NBS1 interacts with Notch signaling in neuronal homeostasis'],frl:6482689/data,469aa227c0e916d9a7824c4c2e71f30e,gkaa716.pdf,application/pdf,4762567,2024-05-27T10:02:33.204+0200,317,317,2024-05-27T10:03:21.081+0200
frl:6482691,public,file,frl:6475671,public,['Intestinal stem cells heterogeneity and clonal dominance during aging: two faces of the same coin?'],frl:6482691/data,db62c3cfbe32707a2e9638652af6e351,1-s2.0-S0047637420300439-main.pdf,application/pdf,1885691,2024-05-27T10:54:19.234+0200,317,317,2024-05-27T10:55:06.164+0200
frl:6482692,public,file,frl:6475672,public,['Tissue-specific Gene Expression Changes Are Associated with Aging in Mice'],frl:6482692/data,9cbf8ea3459f820f91561b6a4dd3cf76,gpb_18_4_430.pdf,application/pdf,1480035,2024-05-27T10:57:23.345+0200,317,317,2024-05-27T10:58:38.640+0200
frl:6482693,public,file,frl:6475673,public,['Nothobranchius annual killifishes'],frl:6482693/data,34e16f20138231f10f0d726fcbace8ea,s13227-020-00170-x.pdf,application/pdf,1998564,2024-05-27T11:00:43.746+0200,317,317,2024-05-27T11:01:27.659+0200
frl:6482696,public,file,frl:6475675,public,['Comparison of Multiscale Imaging Methods for Brain Research'],frl:6482696/data,d0311f12aeccb2aebf064b18ee603867,cells-09-01377-v2.pdf,application/pdf,16883282,2024-05-27T11:08:51.293+0200,317,317,2024-05-27T11:09:51.350+0200
frl:6482699,public,file,frl:6475588,public,['Establishment and evaluation of module-based immune-associated gene signature to predict overall survival in patients of colon adenocarcinoma'],frl:6482699/data,ef57cbbab429ca193a79a5564d43a43b,s12929-022-00867-2.pdf,application/pdf,3359985,2024-05-27T13:09:36.654+0200,317,317,2024-05-27T13:10:26.969+0200
frl:6482700,public,file,frl:6475589,public,['Global metabolic alterations in colorectal cancer cells during irinotecan-induced DNA replication stress'],frl:6482700/data,9141132c525308084697cd9e1366145a,s40170-022-00286-9.pdf,application/pdf,3500861,2024-05-27T13:12:19.443+0200,317,317,2024-05-27T13:13:08.330+0200
frl:6482701,public,file,frl:6475590,public,['Thyroid Hormone Transporter Deficiency in Mice Impacts Multiple Stages of GABAergic Interneuron Development'],frl:6482701/data,075d915809db1f502e3d5ec547cd5908,bhab211.pdf,application/pdf,2509771,2024-05-27T13:16:48.603+0200,317,317,2024-05-27T13:17:36.472+0200
frl:6482703,public,file,frl:6475596,public,['Aging Activates the Immune System and Alters the Regenerative Capacity in the Zebrafish Heart'],frl:6482703/data,0620fb6b7894b999abd95713b9b2ae12,cells-11-00345-v2.pdf,application/pdf,6407950,2024-05-27T13:23:07.123+0200,317,317,2024-05-27T13:23:55.913+0200
frl:6482705,public,file,frl:6475598,public,['Ezrin deficiency triggers glial fibrillary acidic protein upregulation and a distinct reactive astrocyte phenotype'],frl:6482705/data,9975de6c188ad731ad10e43918114aa0,Glia - 2022 - Schacke - Ezrin deficiency triggers glial fibrillary acidic protein upregulation and a distinct reactive.pdf,application/pdf,14417944,2024-05-27T13:29:18.248+0200,317,317,2024-05-27T13:30:11.943+0200
frl:6482706,public,file,frl:6475621,public,['ITN—VIROINF: Understanding (Harmful) Virus-Host Interactions by Linking Virology and Bioinformatics'],frl:6482706/data,3d271612a87c414fd6c5026e2a75cb1b,viruses-13-00766.pdf,application/pdf,12365968,2024-05-27T13:33:01.352+0200,317,317,2024-05-27T13:34:59.749+0200
frl:6482707,public,file,frl:6475622,public,['Cell Type-Specific Role of RNA Nuclease SMG6 in Neurogenesis'],frl:6482707/data,8a9f4754aa2bf692e3ae7dc0c158ef4a,cells-10-03365.pdf,application/pdf,4037815,2024-05-27T13:36:56.340+0200,317,317,2024-05-27T13:37:41.018+0200
frl:6482708,public,file,frl:6475623,public,['Regeneration in starved planarians depends on TRiC/CCT subunits modulating the unfolded protein\xa0response'],frl:6482708/data,c2e17f85625e4da1a0875699310c2876,gutiérrez-gutiérrez-et-al-2021-regeneration-in-starved-planarians-depends-on-tric-cct-subunits-modulating-the-unfolded.pdf,application/pdf,1473784,2024-05-27T14:08:25.541+0200,317,317,2024-05-27T14:09:07.552+0200
frl:6482709,public,file,frl:6475624,public,['The Role of MacroH2A Histone Variants in Cancer'],frl:6482709/data,8c866f34d391484a59df5176a3f005ce,cancers-13-03003-v2.pdf,application/pdf,1053208,2024-05-27T14:10:50.153+0200,317,317,2024-05-27T14:11:40.697+0200
frl:6482710,public,file,frl:6475625,public,['Single Myofiber Culture Assay for the Assessment of Adult Muscle Stem Cell Functionality Ex Vivo'],frl:6482710/data,64a55f4067113dc19aedbdd3f9d651c0,Single Myofiber Culture Assay for the Assessment of Adult Muscle Stem Cell Functionality Ex Vivo.pdf,application/pdf,1112069,2024-05-27T14:16:54.097+0200,317,317,2024-05-27T14:17:42.892+0200
frl:6482717,public,file,frl:6482716,public,['Global trends in Akkermansia muciniphila research: A bibliometric visualization'],frl:6482717/data,a94db68b7160f4d1819bf7d6084dfea0,fmicb-13-1037708.pdf,application/pdf,4762375,2024-05-27T15:03:27.464+0200,337,337,2024-09-27T13:27:08.152+0200
frl:6482718,public,file,frl:6475653,public,['A Caenorhabditis elegans ortholog of human selenium-binding protein 1 is a pro-aging factor protecting against selenite toxicity'],frl:6482718/data,59d4d720d020d881af2c56846842f3bd,1-s2.0-S2213231719308419-main.pdf,application/pdf,3217189,2024-05-28T08:52:05.764+0200,317,317,2024-05-28T08:52:53.184+0200
frl:6482720,public,file,frl:6475655,public,"['1H, 13C, and 15N Backbone assignments of the human brain and acute leukemia cytoplasmic (BAALC) protein']",frl:6482720/data,062c5edc83b758f224d219b00e18aeac,s12104-020-09938-7.pdf,application/pdf,2006770,2024-05-28T08:57:27.774+0200,317,317,2024-05-28T08:58:11.696+0200
frl:6482723,public,file,frl:6482722,public,['Using theory of change to plan for the implementation of a psychological intervention addressing alcohol use disorder and psychological distress in Uganda'],frl:6482723/data,b695b3fbd3fb6be248d0a34b03017ee7,van der Boor-et-al_2024_Using theory of change.pdf,application/pdf,809537,2024-05-28T09:31:58.406+0200,266,317,2024-06-05T11:49:46.800+0200
frl:6482724,public,file,frl:6475657,public,['Detecting Ordinal Subcascades'],frl:6482724/data,d5d35b5d0fe03ffaa7c6d8812eab44d9,s11063-020-10362-0.pdf,application/pdf,1449210,2024-05-28T09:45:51.010+0200,317,317,2024-05-28T09:46:35.813+0200
frl:6482726,public,file,frl:6475660,public,['Ontogenetic Pattern Changes of Nucleobindin-2/Nesfatin-1 in the Brain and Intestinal Bulb of the Short Lived African Turquoise Killifish'],frl:6482726/data,d4563e4953f6843df47f83e6e557f8fb,jcm-09-00103-v2.pdf,application/pdf,4760428,2024-05-28T09:53:26.528+0200,317,317,2024-05-28T09:54:15.697+0200
frl:6482728,public,file,frl:6475652,public,['Cohesin controls intestinal stem cell identity by maintaining association of Escargot with target promoters'],frl:6482728/data,7437bfaf91d6cb2c6edd11fb72dced19,elife-48160-v1.pdf,application/pdf,9108308,2024-05-28T10:25:22.854+0200,317,317,2024-05-28T10:26:24.420+0200
frl:6482729,public,file,frl:6475651,public,['Dichotomous Impact of Myc on rRNA Gene Activation and Silencing in B Cell Lymphomagenesis'],frl:6482729/data,b47505a0eed223a0dbd410f6c56c6a88,cancers-12-03009.pdf,application/pdf,2032581,2024-05-28T10:28:19.097+0200,317,317,2024-05-28T10:29:02.187+0200
frl:6482730,public,file,frl:6475650,public,['Skeletal muscle aging – Stem cells in the spotlight'],frl:6482730/data,7e805d8fc592982c6da995e16e64b47c,1-s2.0-S0047637420300798-main.pdf,application/pdf,1042899,2024-05-28T10:32:00.420+0200,317,317,2024-05-28T10:32:39.738+0200
frl:6482732,public,file,frl:6475648,public,['Region-Specific Proteome Changes of the Intestinal Epithelium during Aging and Dietary Restriction'],frl:6482732/data,b0143347e504956f0b9501823ba58fb1,PIIS2211124720305143.pdf,application/pdf,7877623,2024-05-28T10:36:25.693+0200,317,317,2024-05-28T10:37:16.480+0200
frl:6482733,public,file,frl:6475647,public,"['Comprehensive analysis of chromothripsis in 2,658 human cancers using whole-genome sequencing']",frl:6482733/data,b58764c6cbf33c0abe186155fad981d7,s41588-019-0576-7.pdf,application/pdf,6391194,2024-05-28T10:42:45.795+0200,317,317,2024-05-28T10:43:40.031+0200
frl:6482734,public,file,frl:6475646,public,['Pan-cancer analysis of whole genomes'],frl:6482734/data,9696bc5ee50a0a6cf10e2e5509a91ead,s41586-020-1969-6.pdf,application/pdf,23767324,2024-05-28T10:46:39.316+0200,317,317,2024-05-28T10:48:20.099+0200
frl:6482736,public,file,frl:6475630,public,['Characterization of an in vitro 3D intestinal organoid model\xa0by using massive RNAseq-based transcriptome profiling'],frl:6482736/data,01e783ba57b25ebcb77bc5c3cb43309f,s41598-021-96321-8.pdf,application/pdf,4832550,2024-05-28T11:40:42.377+0200,317,317,2024-05-28T11:41:30.608+0200
frl:6482737,public,file,frl:6475631,public,['An integrative understanding of the large metabolic shifts induced by antibiotics in critical illness'],frl:6482737/data,fb058d44cf6f6db2cfddad04c7d5e1fb,An integrative understanding of the large metabolic shifts induced by antibiotics in critical illness.pdf,application/pdf,5952377,2024-05-28T11:43:50.893+0200,317,317,2024-05-28T11:44:43.775+0200
frl:6482738,public,file,frl:6475632,public,['Molecular characterization of hematopoietic stem cells after in vitro amplification on biomimetic 3D PDMS cell culture scaffolds'],frl:6482738/data,924ab38c114b2b283080130819815627,s41598-021-00619-6.pdf,application/pdf,2739426,2024-05-28T11:48:21.664+0200,317,317,2024-05-28T11:49:23.713+0200
frl:6482739,public,file,frl:6475633,public,['Cooperative treatment effectiveness of ATR and HSP90 inhibition in Ewing’s sarcoma cells'],frl:6482739/data,aac9a6fe11b5bbc35fe4e24e06a80039,s13578-021-00571-y.pdf,application/pdf,2553120,2024-05-28T11:51:35.276+0200,317,317,2024-05-28T11:52:30.801+0200
frl:6482740,public,file,frl:6475634,public,['Mechanistic insights into p53‐regulated cytotoxicity of combined entinostat and irinotecan against colorectal cancer cells'],frl:6482740/data,de62aa0d21b79f4decca428b17e2bc76,Molecular Oncology - 2021 - Marx - Mechanistic insights into p53‐regulated cytotoxicity of combined entinostat and.pdf,application/pdf,3531489,2024-05-28T11:56:24.623+0200,317,317,2024-05-28T11:57:19.438+0200
frl:6482741,public,file,frl:6475635,public,['A perceptually optimised bivariate visualisation scheme for high-dimensional fold-change data'],frl:6482741/data,d29ba494ff76bed2e8939d9f8bb67647,s11634-020-00416-5.pdf,application/pdf,690344,2024-05-28T12:01:16.791+0200,317,317,2024-05-28T12:02:04.424+0200
frl:6482742,public,file,frl:6475636,public,['Stimulation of Non-canonical NF-κB Through Lymphotoxin-β-Receptor Impairs Myogenic Differentiation and Regeneration of Skeletal Muscle'],frl:6482742/data,a25e089e830d9ee80bca674ecd039358,fcell-09-721543.pdf,application/pdf,7644507,2024-05-28T12:04:58.778+0200,317,317,2024-05-28T12:05:49.049+0200
frl:6482743,public,file,frl:6475637,public,['Extensive remodeling of the extracellular matrix during aging contributes to age-dependent impairments of muscle stem cell functionality'],frl:6482743/data,a5d79faa248659c14ba61c28551c082e,PIIS221112472100574X.pdf,application/pdf,7014036,2024-05-28T12:08:09.378+0200,317,317,2024-05-28T12:09:06.574+0200
frl:6482744,public,file,frl:6475638,public,['Biogenesis of Iron–Sulfur Clusters and Their Role in DNA Metabolism'],frl:6482744/data,391fda63406e5b824054bea5757646ae,fcell-09-735678.pdf,application/pdf,539242,2024-05-28T12:12:35.976+0200,317,317,2024-05-28T12:13:16.771+0200
frl:6482746,public,file,frl:6475643,public,['Disruption of chromatin folding domains by somatic genomic rearrangements in human cancer'],frl:6482746/data,82fa7fa29acc60b559be45020baa375d,s41588-019-0564-y.pdf,application/pdf,16692800,2024-05-28T15:08:54.940+0200,317,317,2024-05-28T15:09:58.216+0200
frl:6482747,public,file,frl:6475642,public,['Protein S-nitrosylation regulates proteostasis and viability of hematopoietic stem cell during regeneration'],frl:6482747/data,3624b14cf84fee8d64f273450ea3a2b8,PIIS2211124721002369.pdf,application/pdf,2950880,2024-05-28T15:13:02.999+0200,317,317,2024-05-28T15:13:51.204+0200
frl:6482748,public,file,frl:6475641,public,['Beyond HAT Adaptor: TRRAP Liaisons with Sp1-Mediated Transcription'],frl:6482748/data,f718d49bdacfb136db6eecd0d24d9ca3,ijms-22-12445.pdf,application/pdf,746474,2024-05-28T15:15:36.024+0200,317,317,2024-05-28T15:16:19.521+0200
frl:6482749,public,file,frl:6475640,public,"['Analysis, identification and visualization of subgroups in genomics']",frl:6482749/data,1b8dfd0715f123c7cddb28c628b405ab,bbaa217.pdf,application/pdf,1637264,2024-05-28T15:18:40.073+0200,317,317,2024-05-28T15:19:36.722+0200
frl:6482751,public,file,frl:6475666,public,['The proteorhodopsins of the dinoflagellate Oxyrrhis marina: ultrastructure and localization by immunofluorescence light microscopy and immunoelectron microscopy'],frl:6482751/data,1f4804cd01e83e71adf9f3cef5c0eeeb,s00709-020-01530-z.pdf,application/pdf,5510162,2024-05-28T15:29:54.887+0200,317,317,2024-05-28T15:30:38.541+0200
frl:6482752,public,file,frl:6475667,public,['Pan-cancer analysis of whole genomes identifies driver rearrangements promoted by LINE-1 retrotransposition'],frl:6482752/data,7fe4b8be912513621b428af3a1e097c0,s41588-019-0562-0.pdf,application/pdf,3769188,2024-05-28T15:47:13.781+0200,317,317,2024-05-28T15:48:03.753+0200
frl:6482870,public,file,frl:6482869,public,['Analysis of roasted peanuts based on GC–MS combined with GC–IMS'],frl:6482870/data,1f4153715cc6b1e18cc2f09b1bc57462,Food Science   Nutrition - 2023 - Zhang - Analysis of roasted peanuts based on GC MS combined with GC IMS.pdf,application/pdf,3897455,2024-05-28T19:25:12.317+0200,286,286,2024-05-28T19:26:12.254+0200
frl:6482871,public,file,frl:6473271,public,['Onkologischer Versorgungsatlas Rheinland-Pfalz'],frl:6482871/data,4d75aed189dc676833baa9498dec5058,Versorgungsaltlas_Final.pdf,application/pdf,58454180,2024-05-29T08:39:21.775+0200,339,339,2024-05-29T08:45:30.746+0200
frl:6482873,public,file,frl:6482872,public,['Allicin shows antifungal efficacy against Cryptococcus neoformans by blocking the fungal cell membrane'],frl:6482873/data,bf7ab3abcf32d365502ee0448fdff8b6,fmicb-13-1012516.pdf,application/pdf,6148105,2024-05-29T10:38:39.126+0200,337,337,2024-09-27T13:24:57.306+0200
frl:6482876,public,file,frl:6482875,public,['The sensory evaluation and antimicrobial efficacy of Lactobacillus acidophilus supernatant on Salmonella enteritidis in milk'],frl:6482876/data,170faad57611abb720a53007dc2ce3eb,Food Science   Nutrition - 2023 - Kamali - The sensory evaluation and antimicrobial efficacy of Lactobacillus acidophilus.pdf,application/pdf,899288,2024-05-29T10:51:34.528+0200,286,286,2024-05-29T10:52:51.085+0200
frl:6482881,public,file,frl:6475587,public,['Multifaceted Microcephaly-Related Gene MCPH1'],frl:6482881/data,9f26907b8b8269988a53e24148803eb6,cells-11-00275.pdf,application/pdf,772355,2024-05-29T11:32:35.983+0200,317,317,2024-05-29T11:33:20.717+0200
frl:6482883,public,file,frl:6475585,public,['Lessons from a ten-year-long journey: building a student-driven computational biology society across Turkey'],frl:6482883/data,ec6602b4534384a5d787bb6463616a4c,4602a921-a00f-424b-8997-61cbcd9ac1a3_107886_-_gonzalo_parra.pdf,application/pdf,956360,2024-05-29T11:38:27.564+0200,317,317,2024-05-29T11:39:10.309+0200
